dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,metric_type,transaction_count,transaction_amount
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,chhindwara district,TOTAL,372,497400.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,umaria district,TOTAL,88,94706.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,mandla district,TOTAL,112,157188.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,indore district,TOTAL,3226,3536081.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,shahdol district,TOTAL,167,185045.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,ratlam district,TOTAL,150,228767.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,panna district,TOTAL,68,88238.0
map,insurance,hover,india,state,madhya-pradesh,2021,4,,,True,SUCCESS,1692611107516,data\map\insurance\hover\country\india\state\madhya-pradesh\2021\4.json,district,chhatarpur district,TOTAL,172,179368.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,morena district,TOTAL,147,239379.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,alirajpur district,TOTAL,33,45934.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,sehore district,TOTAL,177,234674.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,rajgarh district,TOTAL,151,153700.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,khargone district,TOTAL,209,283056.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,satna district,TOTAL,393,533125.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,narsinghpur district,TOTAL,125,234242.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,jabalpur district,TOTAL,694,992911.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,hoshangabad district,TOTAL,198,312689.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,vidisha district,TOTAL,98,126953.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,balaghat district,TOTAL,183,291829.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,singrauli district,TOTAL,325,496325.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,betul district,TOTAL,240,357910.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,sidhi district,TOTAL,133,219895.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,datia district,TOTAL,70,105969.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,dewas district,TOTAL,334,486386.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,sheopur district,TOTAL,44,52015.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,neemuch district,TOTAL,124,157703.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,raisen district,TOTAL,154,201672.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,mandsaur district,TOTAL,182,242949.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,barwani district,TOTAL,96,127556.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,katni district,TOTAL,175,267278.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,dindori district,TOTAL,71,102201.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,shivpuri district,TOTAL,112,186867.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,gwalior district,TOTAL,794,1131189.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,anuppur district,TOTAL,100,111962.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,agar malwa district,TOTAL,57,61142.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,ashoknagar district,TOTAL,49,72506.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,sagar district,TOTAL,278,464547.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,niwari district,TOTAL,35,49002.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,rewa district,TOTAL,311,438555.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,shajapur district,TOTAL,104,97944.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,ujjain district,TOTAL,541,675707.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,bhind district,TOTAL,132,248258.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,tikamgarh district,TOTAL,70,95935.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,seoni district,TOTAL,168,261658.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,harda district,TOTAL,77,140753.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,burhanpur district,TOTAL,69,138965.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,damoh district,TOTAL,73,64133.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,bhopal district,TOTAL,1432,2382094.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,jhabua district,TOTAL,94,159813.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,dhar district,TOTAL,304,411503.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,guna district,TOTAL,160,150229.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,east nimar district,TOTAL,129,180117.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,chhindwara district,TOTAL,333,633829.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,umaria district,TOTAL,59,75393.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,mandla district,TOTAL,81,113248.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,indore district,TOTAL,3338,4391052.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,shahdol district,TOTAL,159,225529.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,ratlam district,TOTAL,179,339619.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,panna district,TOTAL,61,85047.0
map,insurance,hover,india,state,madhya-pradesh,2022,1,,,True,SUCCESS,1692611158893,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\1.json,district,chhatarpur district,TOTAL,136,248515.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,morena district,TOTAL,177,303280.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,alirajpur district,TOTAL,59,81021.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,sehore district,TOTAL,188,213600.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,rajgarh district,TOTAL,164,264110.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,khargone district,TOTAL,219,255459.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,satna district,TOTAL,388,524950.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,narsinghpur district,TOTAL,126,192017.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,jabalpur district,TOTAL,676,1002513.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,hoshangabad district,TOTAL,242,306538.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,vidisha district,TOTAL,138,198594.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,balaghat district,TOTAL,208,308085.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,singrauli district,TOTAL,336,662156.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,betul district,TOTAL,264,378920.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,sidhi district,TOTAL,160,277853.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,datia district,TOTAL,58,89341.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,dewas district,TOTAL,352,461324.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,sheopur district,TOTAL,52,33216.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,neemuch district,TOTAL,129,194896.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,raisen district,TOTAL,185,231386.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,mandsaur district,TOTAL,197,240773.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,barwani district,TOTAL,129,174201.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,katni district,TOTAL,167,252497.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,dindori district,TOTAL,74,91921.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,shivpuri district,TOTAL,97,126849.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,gwalior district,TOTAL,888,1206830.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,anuppur district,TOTAL,86,138886.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,agar malwa district,TOTAL,62,85100.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,ashoknagar district,TOTAL,59,152302.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,sagar district,TOTAL,307,489137.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,niwari district,TOTAL,63,87429.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,rewa district,TOTAL,389,563082.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,shajapur district,TOTAL,141,161237.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,ujjain district,TOTAL,501,637321.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,bhind district,TOTAL,145,239082.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,tikamgarh district,TOTAL,73,102692.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,seoni district,TOTAL,174,314737.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,harda district,TOTAL,60,139774.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,burhanpur district,TOTAL,72,122862.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,damoh district,TOTAL,67,77665.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,bhopal district,TOTAL,1558,2101745.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,jhabua district,TOTAL,103,123388.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,dhar district,TOTAL,430,467154.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,guna district,TOTAL,173,161751.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,east nimar district,TOTAL,165,199610.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,chhindwara district,TOTAL,344,537424.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,umaria district,TOTAL,53,79549.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,mandla district,TOTAL,113,174057.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,indore district,TOTAL,3158,4107710.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,shahdol district,TOTAL,165,215269.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,ratlam district,TOTAL,250,293981.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,panna district,TOTAL,66,110365.0
map,insurance,hover,india,state,madhya-pradesh,2022,2,,,True,SUCCESS,1692611210403,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\2.json,district,chhatarpur district,TOTAL,179,203459.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,morena district,TOTAL,238,274536.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,alirajpur district,TOTAL,68,60968.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,sehore district,TOTAL,329,458455.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,rajgarh district,TOTAL,211,221612.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,khargone district,TOTAL,376,498355.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,satna district,TOTAL,484,593095.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,narsinghpur district,TOTAL,228,387800.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,jabalpur district,TOTAL,1193,1547332.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,hoshangabad district,TOTAL,279,432084.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,vidisha district,TOTAL,146,162346.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,balaghat district,TOTAL,324,400132.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,singrauli district,TOTAL,550,768082.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,betul district,TOTAL,390,477663.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,sidhi district,TOTAL,254,334550.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,datia district,TOTAL,125,177283.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,dewas district,TOTAL,549,773666.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,sheopur district,TOTAL,59,85139.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,neemuch district,TOTAL,184,309205.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,raisen district,TOTAL,265,334124.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,mandsaur district,TOTAL,299,390958.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,barwani district,TOTAL,184,247854.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,katni district,TOTAL,330,410756.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,dindori district,TOTAL,132,150203.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,shivpuri district,TOTAL,168,224706.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,gwalior district,TOTAL,1415,1706159.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,anuppur district,TOTAL,136,250516.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,agar malwa district,TOTAL,104,168652.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,ashoknagar district,TOTAL,78,94729.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,sagar district,TOTAL,488,600078.0
map,insurance,hover,india,state,madhya-pradesh,2022,3,,,True,SUCCESS,1692611261870,data\map\insurance\hover\country\india\state\madhya-pradesh\2022\3.json,district,niwari district,TOTAL,65,124135.0
