dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,transaction_type,payment_instrument_type,transaction_count,transaction_amount
aggregated,insurance,,india,state,himachal-pradesh,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092873528,data\aggregated\insurance\country\india\state\himachal-pradesh\2023\4.json,Insurance,TOTAL,5211,11898824.0
aggregated,insurance,,india,state,himachal-pradesh,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727756426,data\aggregated\insurance\country\india\state\himachal-pradesh\2024\1.json,Insurance,TOTAL,5430,10433254.0
aggregated,insurance,,india,state,himachal-pradesh,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517886788,data\aggregated\insurance\country\india\state\himachal-pradesh\2024\2.json,Insurance,TOTAL,5194,10008705.0
aggregated,insurance,,india,state,himachal-pradesh,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974412597,data\aggregated\insurance\country\india\state\himachal-pradesh\2024\3.json,Insurance,TOTAL,5272,10538999.0
aggregated,insurance,,india,state,himachal-pradesh,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974634441,data\aggregated\insurance\country\india\state\himachal-pradesh\2024\4.json,Insurance,TOTAL,6697,14090523.0
aggregated,insurance,,india,state,jammu-&-kashmir,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610836968,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2020\2.json,Insurance,TOTAL,206,48484.0
aggregated,insurance,,india,state,jammu-&-kashmir,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610889878,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2020\3.json,Insurance,TOTAL,441,133339.0
aggregated,insurance,,india,state,jammu-&-kashmir,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610941552,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2020\4.json,Insurance,TOTAL,647,734861.0
aggregated,insurance,,india,state,jammu-&-kashmir,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610993849,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2021\1.json,Insurance,TOTAL,1105,1546288.0
aggregated,insurance,,india,state,jammu-&-kashmir,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611046196,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2021\2.json,Insurance,TOTAL,1197,1832089.0
aggregated,insurance,,india,state,jammu-&-kashmir,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611097727,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2021\3.json,Insurance,TOTAL,1452,2139133.0
aggregated,insurance,,india,state,jammu-&-kashmir,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611149198,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2021\4.json,Insurance,TOTAL,3113,5223317.0
aggregated,insurance,,india,state,jammu-&-kashmir,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611200782,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2022\1.json,Insurance,TOTAL,3584,7244267.0
aggregated,insurance,,india,state,jammu-&-kashmir,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611252125,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2022\2.json,Insurance,TOTAL,4071,7729792.0
aggregated,insurance,,india,state,jammu-&-kashmir,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611303915,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2022\3.json,Insurance,TOTAL,4794,8281826.0
aggregated,insurance,,india,state,jammu-&-kashmir,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611355920,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2022\4.json,Insurance,TOTAL,5031,10111183.0
aggregated,insurance,,india,state,jammu-&-kashmir,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619201101,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2023\1.json,Insurance,TOTAL,4555,10275877.0
aggregated,insurance,,india,state,jammu-&-kashmir,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619382399,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2023\2.json,Insurance,TOTAL,5262,10974839.0
aggregated,insurance,,india,state,jammu-&-kashmir,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612229846,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2023\3.json,Insurance,TOTAL,5453,10975874.0
aggregated,insurance,,india,state,jammu-&-kashmir,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092883735,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2023\4.json,Insurance,TOTAL,6264,13932309.0
aggregated,insurance,,india,state,jammu-&-kashmir,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727766276,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2024\1.json,Insurance,TOTAL,7313,14695182.0
aggregated,insurance,,india,state,jammu-&-kashmir,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517897877,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2024\2.json,Insurance,TOTAL,7397,14237707.0
aggregated,insurance,,india,state,jammu-&-kashmir,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974423588,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2024\3.json,Insurance,TOTAL,7597,15554635.0
aggregated,insurance,,india,state,jammu-&-kashmir,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974645437,data\aggregated\insurance\country\india\state\jammu-&-kashmir\2024\4.json,Insurance,TOTAL,8893,18252110.0
aggregated,insurance,,india,state,jharkhand,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610816126,data\aggregated\insurance\country\india\state\jharkhand\2020\2.json,Insurance,TOTAL,2063,405031.0
aggregated,insurance,,india,state,jharkhand,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610867599,data\aggregated\insurance\country\india\state\jharkhand\2020\3.json,Insurance,TOTAL,5368,1349934.0
aggregated,insurance,,india,state,jharkhand,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610920492,data\aggregated\insurance\country\india\state\jharkhand\2020\4.json,Insurance,TOTAL,3659,2857024.0
aggregated,insurance,,india,state,jharkhand,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610972892,data\aggregated\insurance\country\india\state\jharkhand\2021\1.json,Insurance,TOTAL,4879,3274851.0
aggregated,insurance,,india,state,jharkhand,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611024957,data\aggregated\insurance\country\india\state\jharkhand\2021\2.json,Insurance,TOTAL,5180,5084230.0
aggregated,insurance,,india,state,jharkhand,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611076911,data\aggregated\insurance\country\india\state\jharkhand\2021\3.json,Insurance,TOTAL,6794,7046048.0
aggregated,insurance,,india,state,jharkhand,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611128294,data\aggregated\insurance\country\india\state\jharkhand\2021\4.json,Insurance,TOTAL,8465,11190423.0
aggregated,insurance,,india,state,jharkhand,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611179890,data\aggregated\insurance\country\india\state\jharkhand\2022\1.json,Insurance,TOTAL,9373,13819466.0
aggregated,insurance,,india,state,jharkhand,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611231163,data\aggregated\insurance\country\india\state\jharkhand\2022\2.json,Insurance,TOTAL,9477,13464840.0
aggregated,insurance,,india,state,jharkhand,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611282775,data\aggregated\insurance\country\india\state\jharkhand\2022\3.json,Insurance,TOTAL,14388,18156857.0
aggregated,insurance,,india,state,jharkhand,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611334683,data\aggregated\insurance\country\india\state\jharkhand\2022\4.json,Insurance,TOTAL,16779,23147805.0
aggregated,insurance,,india,state,jharkhand,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619179758,data\aggregated\insurance\country\india\state\jharkhand\2023\1.json,Insurance,TOTAL,16108,23823406.0
aggregated,insurance,,india,state,jharkhand,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619361353,data\aggregated\insurance\country\india\state\jharkhand\2023\2.json,Insurance,TOTAL,16662,23216215.0
aggregated,insurance,,india,state,jharkhand,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612202558,data\aggregated\insurance\country\india\state\jharkhand\2023\3.json,Insurance,TOTAL,19478,25165702.0
aggregated,insurance,,india,state,jharkhand,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092857471,data\aggregated\insurance\country\india\state\jharkhand\2023\4.json,Insurance,TOTAL,22398,33484644.0
aggregated,insurance,,india,state,jharkhand,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727741879,data\aggregated\insurance\country\india\state\jharkhand\2024\1.json,Insurance,TOTAL,24824,34332990.0
aggregated,insurance,,india,state,jharkhand,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517870004,data\aggregated\insurance\country\india\state\jharkhand\2024\2.json,Insurance,TOTAL,22224,32245129.0
aggregated,insurance,,india,state,jharkhand,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974396240,data\aggregated\insurance\country\india\state\jharkhand\2024\3.json,Insurance,TOTAL,23629,34353146.0
aggregated,insurance,,india,state,jharkhand,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974618335,data\aggregated\insurance\country\india\state\jharkhand\2024\4.json,Insurance,TOTAL,29079,42253614.0
aggregated,insurance,,india,state,karnataka,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610823036,data\aggregated\insurance\country\india\state\karnataka\2020\2.json,Insurance,TOTAL,27358,4794150.0
aggregated,insurance,,india,state,karnataka,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610874578,data\aggregated\insurance\country\india\state\karnataka\2020\3.json,Insurance,TOTAL,53701,12407394.0
aggregated,insurance,,india,state,karnataka,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610927215,data\aggregated\insurance\country\india\state\karnataka\2020\4.json,Insurance,TOTAL,31747,26814968.0
aggregated,insurance,,india,state,karnataka,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610979752,data\aggregated\insurance\country\india\state\karnataka\2021\1.json,Insurance,TOTAL,37595,30183325.0
aggregated,insurance,,india,state,karnataka,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611031812,data\aggregated\insurance\country\india\state\karnataka\2021\2.json,Insurance,TOTAL,40969,39501006.0
aggregated,insurance,,india,state,karnataka,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611083669,data\aggregated\insurance\country\india\state\karnataka\2021\3.json,Insurance,TOTAL,47468,48078366.0
aggregated,insurance,,india,state,karnataka,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611135058,data\aggregated\insurance\country\india\state\karnataka\2021\4.json,Insurance,TOTAL,74436,90723288.0
aggregated,insurance,,india,state,karnataka,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611186740,data\aggregated\insurance\country\india\state\karnataka\2022\1.json,Insurance,TOTAL,95640,130733580.0
aggregated,insurance,,india,state,karnataka,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611238003,data\aggregated\insurance\country\india\state\karnataka\2022\2.json,Insurance,TOTAL,93385,123228632.0
aggregated,insurance,,india,state,karnataka,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611289721,data\aggregated\insurance\country\india\state\karnataka\2022\3.json,Insurance,TOTAL,110273,144605784.0
aggregated,insurance,,india,state,karnataka,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611341585,data\aggregated\insurance\country\india\state\karnataka\2022\4.json,Insurance,TOTAL,133971,185063287.0
aggregated,insurance,,india,state,karnataka,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619186768,data\aggregated\insurance\country\india\state\karnataka\2023\1.json,Insurance,TOTAL,127376,186543426.0
aggregated,insurance,,india,state,karnataka,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619368232,data\aggregated\insurance\country\india\state\karnataka\2023\2.json,Insurance,TOTAL,117232,175704013.0
aggregated,insurance,,india,state,karnataka,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612211713,data\aggregated\insurance\country\india\state\karnataka\2023\3.json,Insurance,TOTAL,139699,199448538.0
aggregated,insurance,,india,state,karnataka,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092866037,data\aggregated\insurance\country\india\state\karnataka\2023\4.json,Insurance,TOTAL,156076,248056311.0
aggregated,insurance,,india,state,karnataka,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727749559,data\aggregated\insurance\country\india\state\karnataka\2024\1.json,Insurance,TOTAL,169357,264708700.0
aggregated,insurance,,india,state,karnataka,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517879053,data\aggregated\insurance\country\india\state\karnataka\2024\2.json,Insurance,TOTAL,142599,239304982.0
aggregated,insurance,,india,state,karnataka,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974404900,data\aggregated\insurance\country\india\state\karnataka\2024\3.json,Insurance,TOTAL,174990,287393291.0
aggregated,insurance,,india,state,karnataka,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974626932,data\aggregated\insurance\country\india\state\karnataka\2024\4.json,Insurance,TOTAL,183532,305861806.0
aggregated,insurance,,india,state,kerala,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610822599,data\aggregated\insurance\country\india\state\kerala\2020\2.json,Insurance,TOTAL,1588,360216.0
aggregated,insurance,,india,state,kerala,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610874106,data\aggregated\insurance\country\india\state\kerala\2020\3.json,Insurance,TOTAL,8811,2830361.0
aggregated,insurance,,india,state,kerala,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610926770,data\aggregated\insurance\country\india\state\kerala\2020\4.json,Insurance,TOTAL,5479,4445525.0
aggregated,insurance,,india,state,kerala,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610979282,data\aggregated\insurance\country\india\state\kerala\2021\1.json,Insurance,TOTAL,5731,5040506.0
aggregated,insurance,,india,state,kerala,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611031363,data\aggregated\insurance\country\india\state\kerala\2021\2.json,Insurance,TOTAL,9530,9676588.0
aggregated,insurance,,india,state,kerala,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611083182,data\aggregated\insurance\country\india\state\kerala\2021\3.json,Insurance,TOTAL,10926,13255646.0
aggregated,insurance,,india,state,kerala,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611134554,data\aggregated\insurance\country\india\state\kerala\2021\4.json,Insurance,TOTAL,19199,31260319.0
aggregated,insurance,,india,state,kerala,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611186276,data\aggregated\insurance\country\india\state\kerala\2022\1.json,Insurance,TOTAL,37110,64172190.0
aggregated,insurance,,india,state,kerala,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611237482,data\aggregated\insurance\country\india\state\kerala\2022\2.json,Insurance,TOTAL,35667,59920203.0
aggregated,insurance,,india,state,kerala,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611289189,data\aggregated\insurance\country\india\state\kerala\2022\3.json,Insurance,TOTAL,54587,85390924.0
aggregated,insurance,,india,state,kerala,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611341054,data\aggregated\insurance\country\india\state\kerala\2022\4.json,Insurance,TOTAL,65563,103982997.0
aggregated,insurance,,india,state,kerala,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619186237,data\aggregated\insurance\country\india\state\kerala\2023\1.json,Insurance,TOTAL,62377,101786828.0
aggregated,insurance,,india,state,kerala,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619367686,data\aggregated\insurance\country\india\state\kerala\2023\2.json,Insurance,TOTAL,61032,100620604.0
aggregated,insurance,,india,state,kerala,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612210695,data\aggregated\insurance\country\india\state\kerala\2023\3.json,Insurance,TOTAL,66059,110021582.0
aggregated,insurance,,india,state,kerala,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092865038,data\aggregated\insurance\country\india\state\kerala\2023\4.json,Insurance,TOTAL,73543,121905046.0
aggregated,insurance,,india,state,kerala,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727748882,data\aggregated\insurance\country\india\state\kerala\2024\1.json,Insurance,TOTAL,73106,115101791.0
aggregated,insurance,,india,state,kerala,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517877754,data\aggregated\insurance\country\india\state\kerala\2024\2.json,Insurance,TOTAL,65271,108142369.0
aggregated,insurance,,india,state,kerala,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974403790,data\aggregated\insurance\country\india\state\kerala\2024\3.json,Insurance,TOTAL,79123,131721699.0
aggregated,insurance,,india,state,kerala,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974626048,data\aggregated\insurance\country\india\state\kerala\2024\4.json,Insurance,TOTAL,89533,144083113.0
aggregated,insurance,,india,state,ladakh,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610814863,data\aggregated\insurance\country\india\state\ladakh\2020\2.json,Insurance,TOTAL,14,2538.0
aggregated,insurance,,india,state,ladakh,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610866325,data\aggregated\insurance\country\india\state\ladakh\2020\3.json,Insurance,TOTAL,33,10260.0
aggregated,insurance,,india,state,ladakh,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610919259,data\aggregated\insurance\country\india\state\ladakh\2020\4.json,Insurance,TOTAL,27,34206.0
aggregated,insurance,,india,state,ladakh,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610971195,data\aggregated\insurance\country\india\state\ladakh\2021\1.json,Insurance,TOTAL,32,34530.0
aggregated,insurance,,india,state,ladakh,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611023553,data\aggregated\insurance\country\india\state\ladakh\2021\2.json,Insurance,TOTAL,46,86251.0
aggregated,insurance,,india,state,ladakh,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611075652,data\aggregated\insurance\country\india\state\ladakh\2021\3.json,Insurance,TOTAL,192,174052.0
aggregated,insurance,,india,state,ladakh,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611127037,data\aggregated\insurance\country\india\state\ladakh\2021\4.json,Insurance,TOTAL,76,195966.0
aggregated,insurance,,india,state,ladakh,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611178623,data\aggregated\insurance\country\india\state\ladakh\2022\1.json,Insurance,TOTAL,75,193935.0
aggregated,insurance,,india,state,ladakh,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611229870,data\aggregated\insurance\country\india\state\ladakh\2022\2.json,Insurance,TOTAL,113,269446.0
aggregated,insurance,,india,state,ladakh,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611281517,data\aggregated\insurance\country\india\state\ladakh\2022\3.json,Insurance,TOTAL,137,369742.0
aggregated,insurance,,india,state,ladakh,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611333389,data\aggregated\insurance\country\india\state\ladakh\2022\4.json,Insurance,TOTAL,162,410091.0
aggregated,insurance,,india,state,ladakh,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619178412,data\aggregated\insurance\country\india\state\ladakh\2023\1.json,Insurance,TOTAL,161,495736.0
aggregated,insurance,,india,state,ladakh,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619360069,data\aggregated\insurance\country\india\state\ladakh\2023\2.json,Insurance,TOTAL,215,635831.0
aggregated,insurance,,india,state,ladakh,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612199881,data\aggregated\insurance\country\india\state\ladakh\2023\3.json,Insurance,TOTAL,232,649027.0
aggregated,insurance,,india,state,ladakh,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092855222,data\aggregated\insurance\country\india\state\ladakh\2023\4.json,Insurance,TOTAL,242,718967.0
aggregated,insurance,,india,state,ladakh,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727740139,data\aggregated\insurance\country\india\state\ladakh\2024\1.json,Insurance,TOTAL,291,614435.0
aggregated,insurance,,india,state,ladakh,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517867321,data\aggregated\insurance\country\india\state\ladakh\2024\2.json,Insurance,TOTAL,415,964349.0
aggregated,insurance,,india,state,ladakh,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974393598,data\aggregated\insurance\country\india\state\ladakh\2024\3.json,Insurance,TOTAL,446,978637.0
aggregated,insurance,,india,state,ladakh,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974615713,data\aggregated\insurance\country\india\state\ladakh\2024\4.json,Insurance,TOTAL,429,970334.0
aggregated,insurance,,india,state,lakshadweep,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610852954,data\aggregated\insurance\country\india\state\lakshadweep\2020\3.json,Insurance,TOTAL,4,1199.0
aggregated,insurance,,india,state,lakshadweep,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610957757,data\aggregated\insurance\country\india\state\lakshadweep\2021\1.json,Insurance,TOTAL,4,5225.0
aggregated,insurance,,india,state,lakshadweep,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611009969,data\aggregated\insurance\country\india\state\lakshadweep\2021\2.json,Insurance,TOTAL,5,6962.0
aggregated,insurance,,india,state,lakshadweep,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611062145,data\aggregated\insurance\country\india\state\lakshadweep\2021\3.json,Insurance,TOTAL,19,16034.0
aggregated,insurance,,india,state,lakshadweep,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611113685,data\aggregated\insurance\country\india\state\lakshadweep\2021\4.json,Insurance,TOTAL,11,17096.0
aggregated,insurance,,india,state,lakshadweep,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611165117,data\aggregated\insurance\country\india\state\lakshadweep\2022\1.json,Insurance,TOTAL,27,34664.0
aggregated,insurance,,india,state,lakshadweep,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611216542,data\aggregated\insurance\country\india\state\lakshadweep\2022\2.json,Insurance,TOTAL,18,27463.0
aggregated,insurance,,india,state,lakshadweep,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611268019,data\aggregated\insurance\country\india\state\lakshadweep\2022\3.json,Insurance,TOTAL,38,41504.0
aggregated,insurance,,india,state,lakshadweep,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611319857,data\aggregated\insurance\country\india\state\lakshadweep\2022\4.json,Insurance,TOTAL,15,27135.0
aggregated,insurance,,india,state,lakshadweep,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619164882,data\aggregated\insurance\country\india\state\lakshadweep\2023\1.json,Insurance,TOTAL,26,30199.0
aggregated,insurance,,india,state,lakshadweep,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619346731,data\aggregated\insurance\country\india\state\lakshadweep\2023\2.json,Insurance,TOTAL,15,38384.0
aggregated,insurance,,india,state,lakshadweep,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612182413,data\aggregated\insurance\country\india\state\lakshadweep\2023\3.json,Insurance,TOTAL,12,12407.0
aggregated,insurance,,india,state,lakshadweep,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092838544,data\aggregated\insurance\country\india\state\lakshadweep\2023\4.json,Insurance,TOTAL,53,78346.0
aggregated,insurance,,india,state,lakshadweep,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727725110,data\aggregated\insurance\country\india\state\lakshadweep\2024\1.json,Insurance,TOTAL,15,12935.0
aggregated,insurance,,india,state,lakshadweep,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517849764,data\aggregated\insurance\country\india\state\lakshadweep\2024\2.json,Insurance,TOTAL,26,33630.0
aggregated,insurance,,india,state,lakshadweep,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974376485,data\aggregated\insurance\country\india\state\lakshadweep\2024\3.json,Insurance,TOTAL,49,55312.0
aggregated,insurance,,india,state,lakshadweep,2024,4,1727740800000,1735344000000,True,SUCCESS,1739974598564,data\aggregated\insurance\country\india\state\lakshadweep\2024\4.json,Insurance,TOTAL,159,185542.0
aggregated,insurance,,india,state,madhya-pradesh,2020,2,1585679400000,1593282600000,True,SUCCESS,1692610795103,data\aggregated\insurance\country\india\state\madhya-pradesh\2020\2.json,Insurance,TOTAL,6283,1198701.0
aggregated,insurance,,india,state,madhya-pradesh,2020,3,1593541800000,1601231400000,True,SUCCESS,1692610846605,data\aggregated\insurance\country\india\state\madhya-pradesh\2020\3.json,Insurance,TOTAL,14476,3496126.0
aggregated,insurance,,india,state,madhya-pradesh,2020,4,1601490600000,1609093800000,True,SUCCESS,1692610899763,data\aggregated\insurance\country\india\state\madhya-pradesh\2020\4.json,Insurance,TOTAL,10653,4897124.0
aggregated,insurance,,india,state,madhya-pradesh,2021,1,1609439400000,1616869800000,True,SUCCESS,1692610951510,data\aggregated\insurance\country\india\state\madhya-pradesh\2021\1.json,Insurance,TOTAL,14427,5567927.0
aggregated,insurance,,india,state,madhya-pradesh,2021,2,1617215400000,1624818600000,True,SUCCESS,1692611003468,data\aggregated\insurance\country\india\state\madhya-pradesh\2021\2.json,Insurance,TOTAL,14803,9787391.0
aggregated,insurance,,india,state,madhya-pradesh,2021,3,1625077800000,1632767400000,True,SUCCESS,1692611055848,data\aggregated\insurance\country\india\state\madhya-pradesh\2021\3.json,Insurance,TOTAL,11990,7806258.0
aggregated,insurance,,india,state,madhya-pradesh,2021,4,1633026600000,1640629800000,True,SUCCESS,1692611107413,data\aggregated\insurance\country\india\state\madhya-pradesh\2021\4.json,Insurance,TOTAL,15069,17524432.0
aggregated,insurance,,india,state,madhya-pradesh,2022,1,1640975400000,1648405800000,True,SUCCESS,1692611158797,data\aggregated\insurance\country\india\state\madhya-pradesh\2022\1.json,Insurance,TOTAL,13791,19901462.0
aggregated,insurance,,india,state,madhya-pradesh,2022,2,1648751400000,1656354600000,True,SUCCESS,1692611210318,data\aggregated\insurance\country\india\state\madhya-pradesh\2022\2.json,Insurance,TOTAL,14629,20159098.0
aggregated,insurance,,india,state,madhya-pradesh,2022,3,1656613800000,1664303400000,True,SUCCESS,1692611261726,data\aggregated\insurance\country\india\state\madhya-pradesh\2022\3.json,Insurance,TOTAL,22733,29185118.0
aggregated,insurance,,india,state,madhya-pradesh,2022,4,1664562600000,1672165800000,True,SUCCESS,1692611313617,data\aggregated\insurance\country\india\state\madhya-pradesh\2022\4.json,Insurance,TOTAL,29234,42712883.0
aggregated,insurance,,india,state,madhya-pradesh,2023,1,1672511400000,1679941800000,True,SUCCESS,1692619158413,data\aggregated\insurance\country\india\state\madhya-pradesh\2023\1.json,Insurance,TOTAL,26393,45135679.0
aggregated,insurance,,india,state,madhya-pradesh,2023,2,1680287400000,1687890600000,True,SUCCESS,1692619340477,data\aggregated\insurance\country\india\state\madhya-pradesh\2023\2.json,Insurance,TOTAL,27027,44871764.0
aggregated,insurance,,india,state,madhya-pradesh,2023,3,1688149800000,1695839400000,True,SUCCESS,1697612174910,data\aggregated\insurance\country\india\state\madhya-pradesh\2023\3.json,Insurance,TOTAL,29300,46963348.0
aggregated,insurance,,india,state,madhya-pradesh,2023,4,1696098600000,1703701800000,True,SUCCESS,1706092831765,data\aggregated\insurance\country\india\state\madhya-pradesh\2023\4.json,Insurance,TOTAL,40784,73801070.0
aggregated,insurance,,india,state,madhya-pradesh,2024,1,1704047400000,1711564200000,True,SUCCESS,1714727718027,data\aggregated\insurance\country\india\state\madhya-pradesh\2024\1.json,Insurance,TOTAL,51223,85215982.0
aggregated,insurance,,india,state,madhya-pradesh,2024,2,1711909800000,1719513000000,True,SUCCESS,1722517842114,data\aggregated\insurance\country\india\state\madhya-pradesh\2024\2.json,Insurance,TOTAL,41429,73836667.0
aggregated,insurance,,india,state,madhya-pradesh,2024,3,1719792000000,1727481600000,True,SUCCESS,1739974368963,data\aggregated\insurance\country\india\state\madhya-pradesh\2024\3.json,Insurance,TOTAL,43248,77995668.0
