dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,telangana,4,TOTAL,20961,11339099.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,uttar pradesh,5,TOTAL,17470,14180417.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,rajasthan,6,TOTAL,12509,6471573.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,madhya pradesh,7,TOTAL,10653,4897124.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,tamil nadu,8,TOTAL,10290,8993575.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,west bengal,9,TOTAL,10233,7510455.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,state,gujarat,10,TOTAL,9990,6055037.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,bengaluru urban,1,TOTAL,18485,15922383.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,pune,2,TOTAL,8211,4862704.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,thane,3,TOTAL,5939,4405413.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,mumbai suburban,4,TOTAL,4631,3301120.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,hyderabad,5,TOTAL,3682,1892565.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,rangareddy,6,TOTAL,3486,2124943.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,visakhapatnam,7,TOTAL,3464,2203761.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,jaipur,8,TOTAL,3318,1641429.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,medchal malkajgiri,9,TOTAL,3298,2034226.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,district,nashik,10,TOTAL,2903,1492155.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,560068,1,TOTAL,849,653177.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,421302,2,TOTAL,609,459248.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,560079,3,TOTAL,565,461758.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,500072,4,TOTAL,554,307425.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,560078,5,TOTAL,536,398681.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,560076,6,TOTAL,525,495928.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,560037,7,TOTAL,511,384244.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,201301,8,TOTAL,496,320628.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,560043,9,TOTAL,495,437875.0
top,insurance,,india,country,,2020,4,,,True,SUCCESS,1692610898023,data\top\insurance\country\india\2020\4.json,pincode,421201,10,TOTAL,465,347630.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,maharashtra,1,TOTAL,55792,33137753.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,karnataka,2,TOTAL,37595,30183325.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,telangana,3,TOTAL,28298,14810947.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,uttar pradesh,4,TOTAL,24103,18027573.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,andhra pradesh,5,TOTAL,22105,12749874.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,rajasthan,6,TOTAL,17800,8074225.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,west bengal,7,TOTAL,15488,11172042.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,madhya pradesh,8,TOTAL,14427,5567927.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,tamil nadu,9,TOTAL,14406,11180849.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,state,delhi,10,TOTAL,12822,9655261.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,bengaluru urban,1,TOTAL,21606,17636524.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,pune,2,TOTAL,10913,6482027.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,thane,3,TOTAL,6971,4869909.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,mumbai suburban,4,TOTAL,5505,3893302.0
