dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,registered_users,app_opens
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,maharashtra,34432631,952006770
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,dadra & nagar haveli & daman & diu,296493,6196436
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,meghalaya,176447,2745917
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,andaman & nicobar islands,52396,887208
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,haryana,9129873,236101307
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,rajasthan,16329494,511015109
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,ladakh,64853,1232757
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,punjab,5157868,71191183
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,assam,3106153,49321814
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,jharkhand,4917938,126310835
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,odisha,8598751,270085293
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,bihar,12889833,317056600
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,kerala,6387169,91415273
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,karnataka,22400182,935510690
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,chandigarh,391402,6477974
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,telangana,15927797,764614235
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,himachal pradesh,1508766,22001148
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,west bengal,15662093,291721919
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,gujarat,13605203,230497353
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,sikkim,148543,2478670
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,nagaland,192188,2922121
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,mizoram,78731,1096182
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,chhattisgarh,4190601,109900467
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,jammu & kashmir,1079022,16018751
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,goa,527584,10991118
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,arunachal pradesh,231292,4472667
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,delhi,9747968,243433752
map,user,hover,india,country,,2020,4,,,True,SUCCESS,1630502909461,data\map\user\hover\country\india\2020\4.json,state,uttarakhand,2596244,52564888
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,puducherry,346279,7914507
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,tamil nadu,16632608,348801714
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,uttar pradesh,29482075,639718324
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,madhya pradesh,14839427,482500276
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,andhra pradesh,18363733,957709447
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,tripura,439636,6009660
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,lakshadweep,4577,47283
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,manipur,312668,3709227
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,maharashtra,37077537,1101976484
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,dadra & nagar haveli & daman & diu,321396,7302462
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,meghalaya,190869,2939026
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,andaman & nicobar islands,57758,1004336
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,haryana,9827905,266686683
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,rajasthan,17661088,632535059
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,ladakh,69919,1184204
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,punjab,5568777,81052268
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,assam,3358448,56752364
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,jharkhand,5313049,141731331
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,odisha,9233009,301315474
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,bihar,13946288,355792608
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,kerala,6936943,108918733
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,karnataka,24095832,1084917385
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,chandigarh,419998,7919533
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,telangana,17149069,920040042
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,himachal pradesh,1622951,24228094
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,west bengal,16808799,316832674
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,gujarat,14670126,264732874
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,sikkim,160213,2795331
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,nagaland,207808,2980581
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,mizoram,85750,1193214
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,chhattisgarh,4514551,124648704
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,jammu & kashmir,1174818,18834009
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,goa,570035,15467672
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,arunachal pradesh,251240,4796708
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,delhi,10467210,281201600
map,user,hover,india,country,,2021,1,,,True,SUCCESS,1630502909462,data\map\user\hover\country\india\2021\1.json,state,uttarakhand,2802122,59282260
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,puducherry,369961,5178916
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,tamil nadu,17804542,343968474
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,uttar pradesh,31651894,673598864
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,madhya pradesh,15940935,727741649
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,andhra pradesh,19620905,1044705436
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,tripura,472153,9500881
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,lakshadweep,4896,40301
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,manipur,335409,7269002
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,maharashtra,39664697,1208083592
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,dadra & nagar haveli & daman & diu,344994,5062983
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,meghalaya,205686,7290804
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,andaman & nicobar islands,62095,2248223
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,haryana,10530594,234052506
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,rajasthan,18980985,1072091232
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,ladakh,75048,4391632
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,punjab,5976548,85894089
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,assam,3617056,102003890
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,jharkhand,5701503,184234107
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,odisha,9891029,367576494
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,bihar,14972134,371198660
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,kerala,7416083,87814415
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,karnataka,25751023,1051089714
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,chandigarh,448572,4733924
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,telangana,18306880,905317692
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,himachal pradesh,1743151,43269977
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,west bengal,17979979,275341466
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,gujarat,15735981,282432543
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,sikkim,171740,4541121
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,nagaland,223337,6716892
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,mizoram,92552,4014597
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,chhattisgarh,4837055,205784717
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,jammu & kashmir,1261267,34274559
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,goa,609106,12710361
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,arunachal pradesh,270572,13025849
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,delhi,11182699,164997774
map,user,hover,india,country,,2021,2,,,True,SUCCESS,1630502909460,data\map\user\hover\country\india\2021\2.json,state,uttarakhand,3004040,78380036
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,puducherry,396609,6899592
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,tamil nadu,19127440,459826734
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,uttar pradesh,34151882,803890116
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,madhya pradesh,17210233,929572924
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,andhra pradesh,21059898,1258536879
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,tripura,509929,12279146
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,lakshadweep,5287,49127
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,manipur,361749,9743772
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,maharashtra,42581217,1565370852
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,dadra & nagar haveli & daman & diu,371874,7162734
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,meghalaya,223065,9952956
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,andaman & nicobar islands,66982,3121625
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,haryana,11325336,296884105
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,rajasthan,20499465,1429553825
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,ladakh,81210,7099550
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,punjab,6434862,107614155
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,assam,3918480,135288631
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,jharkhand,6151843,230475998
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,odisha,10652490,492879704
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,bihar,16160771,421801379
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,kerala,7949425,116282717
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,karnataka,27614221,1366781087
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,chandigarh,480463,6378807
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,telangana,19615278,1107529197
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,himachal pradesh,1880626,52970288
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,west bengal,19323278,348588666
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,gujarat,16946761,379987151
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,sikkim,184693,5714565
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,nagaland,241797,8661991
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,mizoram,100647,5385718
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,chhattisgarh,5206084,276486076
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,jammu & kashmir,1359860,45025197
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,goa,653458,16575111
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,arunachal pradesh,293073,17209654
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,delhi,11980061,223844376
map,user,hover,india,country,,2021,3,,,True,SUCCESS,1634575118891,data\map\user\hover\country\india\2021\3.json,state,uttarakhand,3233509,90886530
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,puducherry,423167,14257568
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,tamil nadu,20433142,685861440
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,uttar pradesh,36617655,1175923794
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,madhya pradesh,18456243,956630781
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,andhra pradesh,22489029,1447717601
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,tripura,546292,10728702
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,lakshadweep,5638,67320
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,manipur,387746,7603294
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,maharashtra,45482506,2031739248
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,dadra & nagar haveli & daman & diu,398963,15009455
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,meghalaya,240268,6048594
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,andaman & nicobar islands,71780,2112910
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,haryana,12116439,442176987
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,rajasthan,21977202,1185124031
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,ladakh,87057,2665203
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,punjab,6880103,138427499
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,assam,4209591,130600435
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,jharkhand,6596196,284960009
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,odisha,11399235,567351446
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,bihar,17335981,647400838
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,kerala,8473810,213542857
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,karnataka,29459646,1941558513
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,chandigarh,512092,11603954
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,telangana,20917649,1407599392
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,himachal pradesh,2013747,47670982
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,west bengal,20644527,512335839
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,gujarat,18139201,487846209
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,sikkim,197407,5525552
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,nagaland,259990,6383337
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,mizoram,108405,2094118
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,chhattisgarh,5565481,251752583
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,jammu & kashmir,1456810,36012148
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,goa,697178,28288254
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,arunachal pradesh,314944,11230295
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,delhi,12785127,345669353
map,user,hover,india,country,,2021,4,,,True,SUCCESS,1643295733393,data\map\user\hover\country\india\2021\4.json,state,uttarakhand,3460015,110928354
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,puducherry,448051,3938657
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,tamil nadu,21667020,638490275
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,uttar pradesh,38999692,836926025
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,madhya pradesh,19656147,1678266475
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,andhra pradesh,23857951,1254785973
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,tripura,582124,19322963
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,lakshadweep,5990,45410
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,manipur,411900,22637747
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,maharashtra,48227630,2157769514
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,dadra & nagar haveli & daman & diu,424570,3910792
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,meghalaya,255839,23634106
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,andaman & nicobar islands,76288,3847407
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,haryana,12866988,217228467
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,rajasthan,23398857,2570606469
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,ladakh,92492,8902080
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,punjab,7302726,117482807
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,assam,4492589,281642453
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,jharkhand,7025275,331355981
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,odisha,12124779,613855465
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,bihar,18484658,316991599
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,kerala,8972299,94047893
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,karnataka,31200349,1727054045
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,chandigarh,541549,2321685
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,telangana,22150612,1168864524
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,himachal pradesh,2143483,77278278
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,west bengal,21919787,236131065
map,user,hover,india,country,,2022,1,,,True,SUCCESS,1651127633214,data\map\user\hover\country\india\2022\1.json,state,gujarat,19265314,521776939
