dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,registered_users,app_opens
aggregated,user,,india,country,,2018,1,,,True,SUCCESS,1630501482414,data\aggregated\user\country\india\2018\1.json,46877867,0
aggregated,user,,india,country,,2018,2,,,True,SUCCESS,1630501482414,data\aggregated\user\country\india\2018\2.json,63648311,0
aggregated,user,,india,country,,2018,3,,,True,SUCCESS,1630501482418,data\aggregated\user\country\india\2018\3.json,80010952,0
aggregated,user,,india,country,,2018,4,,,True,SUCCESS,1630501482419,data\aggregated\user\country\india\2018\4.json,102262055,0
aggregated,user,,india,country,,2019,1,,,True,SUCCESS,1630501482795,data\aggregated\user\country\india\2019\1.json,123432699,0
aggregated,user,,india,country,,2019,2,,,True,SUCCESS,1630501482795,data\aggregated\user\country\india\2019\2.json,141808226,920413791
aggregated,user,,india,country,,2019,3,,,True,SUCCESS,1630501482795,data\aggregated\user\country\india\2019\3.json,159293934,3448366103
aggregated,user,,india,country,,2019,4,,,True,SUCCESS,1630501482796,data\aggregated\user\country\india\2019\4.json,178279085,4301071954
aggregated,user,,india,country,,2020,1,,,True,SUCCESS,1630501482811,data\aggregated\user\country\india\2020\1.json,197575164,4768944662
aggregated,user,,india,country,,2020,2,,,True,SUCCESS,1630501482811,data\aggregated\user\country\india\2020\2.json,218996326,4357634272
aggregated,user,,india,country,,2020,3,,,True,SUCCESS,1630501483101,data\aggregated\user\country\india\2020\3.json,241169683,5739326491
aggregated,user,,india,country,,2020,4,,,True,SUCCESS,1630501483101,data\aggregated\user\country\india\2020\4.json,264271293,7461623162
aggregated,user,,india,country,,2021,1,,,True,SUCCESS,1630501483101,data\aggregated\user\country\india\2021\1.json,284985430,8635508502
aggregated,user,,india,country,,2021,2,,,True,SUCCESS,1630501483101,data\aggregated\user\country\india\2021\2.json,305258086,9630620549
aggregated,user,,india,country,,2021,3,,,True,SUCCESS,1634575118439,data\aggregated\user\country\india\2021\3.json,328354923,12256377890
aggregated,user,,india,country,,2021,4,,,True,SUCCESS,1643295732962,data\aggregated\user\country\india\2021\4.json,351161395,15172529039
aggregated,user,,india,country,,2022,1,,,True,SUCCESS,1651127632781,data\aggregated\user\country\india\2022\1.json,372951831,15724195113
aggregated,user,,india,country,,2022,2,,,True,SUCCESS,1669732264806,data\aggregated\user\country\india\2022\2.json,393424643,17786667567
aggregated,user,,india,country,,2022,3,,,True,SUCCESS,1669732395886,data\aggregated\user\country\india\2022\3.json,414324881,19223454074
aggregated,user,,india,country,,2022,4,,,True,SUCCESS,1674558273630,data\aggregated\user\country\india\2022\4.json,433947940,21262699669
aggregated,user,,india,country,,2023,1,,,True,SUCCESS,1692619095203,data\aggregated\user\country\india\2023\1.json,453886185,22927510601
aggregated,user,,india,country,,2023,2,,,True,SUCCESS,1692619276439,data\aggregated\user\country\india\2023\2.json,472369901,24931188217
aggregated,user,,india,country,,2023,3,,,True,SUCCESS,1697612095802,data\aggregated\user\country\india\2023\3.json,491434385,27225177134
aggregated,user,,india,country,,2023,4,,,True,SUCCESS,1706092754835,data\aggregated\user\country\india\2023\4.json,509358280,29936587770
aggregated,user,,india,country,,2024,1,,,True,SUCCESS,1714727648334,data\aggregated\user\country\india\2024\1.json,530084540,32626239822
aggregated,user,,india,country,,2024,2,,,True,SUCCESS,1722517761139,data\aggregated\user\country\india\2024\2.json,550287982,35407900260
aggregated,user,,india,country,,2024,3,,,True,SUCCESS,1739974289264,data\aggregated\user\country\india\2024\3.json,568010051,38129751823
aggregated,user,,india,country,,2024,4,,,True,SUCCESS,1739974514401,data\aggregated\user\country\india\2024\4.json,586756452,40416377679
aggregated,user,,india,state,andaman-&-nicobar-islands,2018,1,,,True,SUCCESS,1630501494543,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2018\1.json,6740,0
aggregated,user,,india,state,andaman-&-nicobar-islands,2018,2,,,True,SUCCESS,1630501494939,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2018\2.json,9405,0
aggregated,user,,india,state,andaman-&-nicobar-islands,2018,3,,,True,SUCCESS,1630501495385,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2018\3.json,12149,0
aggregated,user,,india,state,andaman-&-nicobar-islands,2018,4,,,True,SUCCESS,1630501495714,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2018\4.json,15222,0
aggregated,user,,india,state,andaman-&-nicobar-islands,2019,1,,,True,SUCCESS,1630501496432,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2019\1.json,18596,0
aggregated,user,,india,state,andaman-&-nicobar-islands,2019,2,,,True,SUCCESS,1630501496746,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2019\2.json,21731,52640
aggregated,user,,india,state,andaman-&-nicobar-islands,2019,3,,,True,SUCCESS,1630501497383,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2019\3.json,23931,171107
aggregated,user,,india,state,andaman-&-nicobar-islands,2019,4,,,True,SUCCESS,1630501497840,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2019\4.json,25960,177012
aggregated,user,,india,state,andaman-&-nicobar-islands,2020,1,,,True,SUCCESS,1630501498181,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2020\1.json,28368,193586
aggregated,user,,india,state,andaman-&-nicobar-islands,2020,2,,,True,SUCCESS,1630501498565,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2020\2.json,32710,305072
aggregated,user,,india,state,andaman-&-nicobar-islands,2020,3,,,True,SUCCESS,1630501498900,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2020\3.json,41335,515565
aggregated,user,,india,state,andaman-&-nicobar-islands,2020,4,,,True,SUCCESS,1630501499406,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2020\4.json,52396,887208
aggregated,user,,india,state,andaman-&-nicobar-islands,2021,1,,,True,SUCCESS,1630501499750,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2021\1.json,57758,1004336
aggregated,user,,india,state,andaman-&-nicobar-islands,2021,2,,,True,SUCCESS,1630501500085,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2021\2.json,62095,2248223
aggregated,user,,india,state,andaman-&-nicobar-islands,2021,3,,,True,SUCCESS,1634575136755,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2021\3.json,66982,3121625
aggregated,user,,india,state,andaman-&-nicobar-islands,2021,4,,,True,SUCCESS,1643295751539,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2021\4.json,71780,2112910
aggregated,user,,india,state,andaman-&-nicobar-islands,2022,1,,,True,SUCCESS,1651127651906,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2022\1.json,76288,3847407
aggregated,user,,india,state,andaman-&-nicobar-islands,2022,2,,,True,SUCCESS,1669732284426,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2022\2.json,80530,5180013
aggregated,user,,india,state,andaman-&-nicobar-islands,2022,3,,,True,SUCCESS,1669732415940,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2022\3.json,84642,6068354
aggregated,user,,india,state,andaman-&-nicobar-islands,2022,4,,,True,SUCCESS,1674558294583,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2022\4.json,88442,4354093
aggregated,user,,india,state,andaman-&-nicobar-islands,2023,1,,,True,SUCCESS,1692619114408,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2023\1.json,92484,11012664
aggregated,user,,india,state,andaman-&-nicobar-islands,2023,2,,,True,SUCCESS,1692619296273,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2023\2.json,96329,14738676
aggregated,user,,india,state,andaman-&-nicobar-islands,2023,3,,,True,SUCCESS,1697612120276,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2023\3.json,100255,20545079
aggregated,user,,india,state,andaman-&-nicobar-islands,2023,4,,,True,SUCCESS,1706092778615,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2023\4.json,103978,9845960
aggregated,user,,india,state,andaman-&-nicobar-islands,2024,1,,,True,SUCCESS,1714727668423,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2024\1.json,108411,28538751
aggregated,user,,india,state,andaman-&-nicobar-islands,2024,2,,,True,SUCCESS,1722517785751,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2024\2.json,112687,16876883
aggregated,user,,india,state,andaman-&-nicobar-islands,2024,3,,,True,SUCCESS,1739974314399,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2024\3.json,172473,19554846
aggregated,user,,india,state,andaman-&-nicobar-islands,2024,4,,,True,SUCCESS,1739974537584,data\aggregated\user\country\india\state\andaman-&-nicobar-islands\2024\4.json,178788,18691683
aggregated,user,,india,state,andhra-pradesh,2018,1,,,True,SUCCESS,1630501494545,data\aggregated\user\country\india\state\andhra-pradesh\2018\1.json,3336450,0
aggregated,user,,india,state,andhra-pradesh,2018,2,,,True,SUCCESS,1630501494940,data\aggregated\user\country\india\state\andhra-pradesh\2018\2.json,4402540,0
aggregated,user,,india,state,andhra-pradesh,2018,3,,,True,SUCCESS,1630501495385,data\aggregated\user\country\india\state\andhra-pradesh\2018\3.json,5427617,0
aggregated,user,,india,state,andhra-pradesh,2018,4,,,True,SUCCESS,1630501495715,data\aggregated\user\country\india\state\andhra-pradesh\2018\4.json,6857409,0
aggregated,user,,india,state,andhra-pradesh,2019,1,,,True,SUCCESS,1630501496432,data\aggregated\user\country\india\state\andhra-pradesh\2019\1.json,8283019,0
aggregated,user,,india,state,andhra-pradesh,2019,2,,,True,SUCCESS,1630501496746,data\aggregated\user\country\india\state\andhra-pradesh\2019\2.json,9389003,81375251
aggregated,user,,india,state,andhra-pradesh,2019,3,,,True,SUCCESS,1630501497383,data\aggregated\user\country\india\state\andhra-pradesh\2019\3.json,10458693,310953542
aggregated,user,,india,state,andhra-pradesh,2019,4,,,True,SUCCESS,1630501497840,data\aggregated\user\country\india\state\andhra-pradesh\2019\4.json,11757883,411201518
aggregated,user,,india,state,andhra-pradesh,2020,1,,,True,SUCCESS,1630501498181,data\aggregated\user\country\india\state\andhra-pradesh\2020\1.json,13022060,486513773
aggregated,user,,india,state,andhra-pradesh,2020,2,,,True,SUCCESS,1630501498565,data\aggregated\user\country\india\state\andhra-pradesh\2020\2.json,14319675,494341698
aggregated,user,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501498903,data\aggregated\user\country\india\state\andhra-pradesh\2020\3.json,15692405,696300382
aggregated,user,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501499406,data\aggregated\user\country\india\state\andhra-pradesh\2020\4.json,17076565,869078538
aggregated,user,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501499752,data\aggregated\user\country\india\state\andhra-pradesh\2021\1.json,18363733,957709447
aggregated,user,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501500086,data\aggregated\user\country\india\state\andhra-pradesh\2021\2.json,19620905,1044705436
aggregated,user,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575128373,data\aggregated\user\country\india\state\andhra-pradesh\2021\3.json,21059898,1258536879
aggregated,user,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295742984,data\aggregated\user\country\india\state\andhra-pradesh\2021\4.json,22489029,1447717601
aggregated,user,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127643045,data\aggregated\user\country\india\state\andhra-pradesh\2022\1.json,23857951,1254785973
aggregated,user,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732274912,data\aggregated\user\country\india\state\andhra-pradesh\2022\2.json,25157264,1378736856
aggregated,user,,india,state,andhra-pradesh,2022,3,,,True,SUCCESS,1669732406322,data\aggregated\user\country\india\state\andhra-pradesh\2022\3.json,26496330,1357005703
aggregated,user,,india,state,andhra-pradesh,2022,4,,,True,SUCCESS,1674558285368,data\aggregated\user\country\india\state\andhra-pradesh\2022\4.json,27778016,1673374802
aggregated,user,,india,state,andhra-pradesh,2023,1,,,True,SUCCESS,1692619105763,data\aggregated\user\country\india\state\andhra-pradesh\2023\1.json,29065863,1442038420
aggregated,user,,india,state,andhra-pradesh,2023,2,,,True,SUCCESS,1692619286985,data\aggregated\user\country\india\state\andhra-pradesh\2023\2.json,30240061,1427952434
aggregated,user,,india,state,andhra-pradesh,2023,3,,,True,SUCCESS,1697612108670,data\aggregated\user\country\india\state\andhra-pradesh\2023\3.json,31493897,1157440497
aggregated,user,,india,state,andhra-pradesh,2023,4,,,True,SUCCESS,1706092767618,data\aggregated\user\country\india\state\andhra-pradesh\2023\4.json,32658698,1310002959
aggregated,user,,india,state,andhra-pradesh,2024,1,,,True,SUCCESS,1714727659276,data\aggregated\user\country\india\state\andhra-pradesh\2024\1.json,34008709,1080185103
aggregated,user,,india,state,andhra-pradesh,2024,2,,,True,SUCCESS,1722517773827,data\aggregated\user\country\india\state\andhra-pradesh\2024\2.json,35303719,1061281082
aggregated,user,,india,state,andhra-pradesh,2024,3,,,True,SUCCESS,1739974302383,data\aggregated\user\country\india\state\andhra-pradesh\2024\3.json,29145303,1660426436
aggregated,user,,india,state,andhra-pradesh,2024,4,,,True,SUCCESS,1739974526631,data\aggregated\user\country\india\state\andhra-pradesh\2024\4.json,29984431,1866359979
aggregated,user,,india,state,arunachal-pradesh,2018,1,,,True,SUCCESS,1630501494546,data\aggregated\user\country\india\state\arunachal-pradesh\2018\1.json,21495,0
aggregated,user,,india,state,arunachal-pradesh,2018,2,,,True,SUCCESS,1630501494940,data\aggregated\user\country\india\state\arunachal-pradesh\2018\2.json,32883,0
aggregated,user,,india,state,arunachal-pradesh,2018,3,,,True,SUCCESS,1630501495388,data\aggregated\user\country\india\state\arunachal-pradesh\2018\3.json,45922,0
aggregated,user,,india,state,arunachal-pradesh,2018,4,,,True,SUCCESS,1630501495872,data\aggregated\user\country\india\state\arunachal-pradesh\2018\4.json,61852,0
aggregated,user,,india,state,arunachal-pradesh,2019,1,,,True,SUCCESS,1630501496432,data\aggregated\user\country\india\state\arunachal-pradesh\2019\1.json,76957,0
aggregated,user,,india,state,arunachal-pradesh,2019,2,,,True,SUCCESS,1630501496746,data\aggregated\user\country\india\state\arunachal-pradesh\2019\2.json,95885,502873
aggregated,user,,india,state,arunachal-pradesh,2019,3,,,True,SUCCESS,1630501497384,data\aggregated\user\country\india\state\arunachal-pradesh\2019\3.json,112149,1811700
aggregated,user,,india,state,arunachal-pradesh,2019,4,,,True,SUCCESS,1630501497843,data\aggregated\user\country\india\state\arunachal-pradesh\2019\4.json,129321,2140340
aggregated,user,,india,state,arunachal-pradesh,2020,1,,,True,SUCCESS,1630501498247,data\aggregated\user\country\india\state\arunachal-pradesh\2020\1.json,149066,2598321
aggregated,user,,india,state,arunachal-pradesh,2020,2,,,True,SUCCESS,1630501498565,data\aggregated\user\country\india\state\arunachal-pradesh\2020\2.json,177534,3387006
aggregated,user,,india,state,arunachal-pradesh,2020,3,,,True,SUCCESS,1630501498904,data\aggregated\user\country\india\state\arunachal-pradesh\2020\3.json,206046,4003421
aggregated,user,,india,state,arunachal-pradesh,2020,4,,,True,SUCCESS,1630501499406,data\aggregated\user\country\india\state\arunachal-pradesh\2020\4.json,231292,4472667
aggregated,user,,india,state,arunachal-pradesh,2021,1,,,True,SUCCESS,1630501499753,data\aggregated\user\country\india\state\arunachal-pradesh\2021\1.json,251240,4796708
aggregated,user,,india,state,arunachal-pradesh,2021,2,,,True,SUCCESS,1630501500251,data\aggregated\user\country\india\state\arunachal-pradesh\2021\2.json,270572,13025849
aggregated,user,,india,state,arunachal-pradesh,2021,3,,,True,SUCCESS,1634575169597,data\aggregated\user\country\india\state\arunachal-pradesh\2021\3.json,293073,17209654
aggregated,user,,india,state,arunachal-pradesh,2021,4,,,True,SUCCESS,1643295784419,data\aggregated\user\country\india\state\arunachal-pradesh\2021\4.json,314944,11230295
aggregated,user,,india,state,arunachal-pradesh,2022,1,,,True,SUCCESS,1651127684841,data\aggregated\user\country\india\state\arunachal-pradesh\2022\1.json,335339,41418559
aggregated,user,,india,state,arunachal-pradesh,2022,2,,,True,SUCCESS,1669732319945,data\aggregated\user\country\india\state\arunachal-pradesh\2022\2.json,354528,49889518
aggregated,user,,india,state,arunachal-pradesh,2022,3,,,True,SUCCESS,1669732451383,data\aggregated\user\country\india\state\arunachal-pradesh\2022\3.json,373372,59722628
aggregated,user,,india,state,arunachal-pradesh,2022,4,,,True,SUCCESS,1674558329871,data\aggregated\user\country\india\state\arunachal-pradesh\2022\4.json,390307,21775038
aggregated,user,,india,state,arunachal-pradesh,2023,1,,,True,SUCCESS,1692619149193,data\aggregated\user\country\india\state\arunachal-pradesh\2023\1.json,408273,88997458
aggregated,user,,india,state,arunachal-pradesh,2023,2,,,True,SUCCESS,1692619331208,data\aggregated\user\country\india\state\arunachal-pradesh\2023\2.json,426410,106089520
aggregated,user,,india,state,arunachal-pradesh,2023,3,,,True,SUCCESS,1697612161334,data\aggregated\user\country\india\state\arunachal-pradesh\2023\3.json,444789,112236680
aggregated,user,,india,state,arunachal-pradesh,2023,4,,,True,SUCCESS,1706092819453,data\aggregated\user\country\india\state\arunachal-pradesh\2023\4.json,462088,38873546
aggregated,user,,india,state,arunachal-pradesh,2024,1,,,True,SUCCESS,1714727706160,data\aggregated\user\country\india\state\arunachal-pradesh\2024\1.json,482393,143597043
aggregated,user,,india,state,arunachal-pradesh,2024,2,,,True,SUCCESS,1722517828792,data\aggregated\user\country\india\state\arunachal-pradesh\2024\2.json,500669,132013837
aggregated,user,,india,state,arunachal-pradesh,2024,3,,,True,SUCCESS,1739974356492,data\aggregated\user\country\india\state\arunachal-pradesh\2024\3.json,687168,210856966
aggregated,user,,india,state,arunachal-pradesh,2024,4,,,True,SUCCESS,1739974578796,data\aggregated\user\country\india\state\arunachal-pradesh\2024\4.json,710879,46627582
aggregated,user,,india,state,assam,2018,1,,,True,SUCCESS,1630501494617,data\aggregated\user\country\india\state\assam\2018\1.json,385237,0
aggregated,user,,india,state,assam,2018,2,,,True,SUCCESS,1630501494940,data\aggregated\user\country\india\state\assam\2018\2.json,571046,0
aggregated,user,,india,state,assam,2018,3,,,True,SUCCESS,1630501495388,data\aggregated\user\country\india\state\assam\2018\3.json,784802,0
aggregated,user,,india,state,assam,2018,4,,,True,SUCCESS,1630501495872,data\aggregated\user\country\india\state\assam\2018\4.json,1039221,0
aggregated,user,,india,state,assam,2019,1,,,True,SUCCESS,1630501496435,data\aggregated\user\country\india\state\assam\2019\1.json,1259085,0
aggregated,user,,india,state,assam,2019,2,,,True,SUCCESS,1630501496808,data\aggregated\user\country\india\state\assam\2019\2.json,1500128,7350326
aggregated,user,,india,state,assam,2019,3,,,True,SUCCESS,1630501497384,data\aggregated\user\country\india\state\assam\2019\3.json,1731523,25393673
aggregated,user,,india,state,assam,2019,4,,,True,SUCCESS,1630501497843,data\aggregated\user\country\india\state\assam\2019\4.json,1941220,26599449
aggregated,user,,india,state,assam,2020,1,,,True,SUCCESS,1630501498249,data\aggregated\user\country\india\state\assam\2020\1.json,2185938,33097892
aggregated,user,,india,state,assam,2020,2,,,True,SUCCESS,1630501498568,data\aggregated\user\country\india\state\assam\2020\2.json,2550883,39304924
aggregated,user,,india,state,assam,2020,3,,,True,SUCCESS,1630501499073,data\aggregated\user\country\india\state\assam\2020\3.json,2830011,41875278
aggregated,user,,india,state,assam,2020,4,,,True,SUCCESS,1630501499406,data\aggregated\user\country\india\state\assam\2020\4.json,3106153,49321814
aggregated,user,,india,state,assam,2021,1,,,True,SUCCESS,1630501499752,data\aggregated\user\country\india\state\assam\2021\1.json,3358448,56752364
aggregated,user,,india,state,assam,2021,2,,,True,SUCCESS,1630501500251,data\aggregated\user\country\india\state\assam\2021\2.json,3617056,102003890
aggregated,user,,india,state,assam,2021,3,,,True,SUCCESS,1634575144751,data\aggregated\user\country\india\state\assam\2021\3.json,3918480,135288631
aggregated,user,,india,state,assam,2021,4,,,True,SUCCESS,1643295759841,data\aggregated\user\country\india\state\assam\2021\4.json,4209591,130600435
aggregated,user,,india,state,assam,2022,1,,,True,SUCCESS,1651127659957,data\aggregated\user\country\india\state\assam\2022\1.json,4492589,281642453
aggregated,user,,india,state,assam,2022,2,,,True,SUCCESS,1669732293425,data\aggregated\user\country\india\state\assam\2022\2.json,4755787,339929089
aggregated,user,,india,state,assam,2022,3,,,True,SUCCESS,1669732424762,data\aggregated\user\country\india\state\assam\2022\3.json,5016910,410760707
aggregated,user,,india,state,assam,2022,4,,,True,SUCCESS,1674558303573,data\aggregated\user\country\india\state\assam\2022\4.json,5247776,248781157
aggregated,user,,india,state,assam,2023,1,,,True,SUCCESS,1692619122693,data\aggregated\user\country\india\state\assam\2023\1.json,5499650,590176321
aggregated,user,,india,state,assam,2023,2,,,True,SUCCESS,1692619304903,data\aggregated\user\country\india\state\assam\2023\2.json,5749682,657069673
aggregated,user,,india,state,assam,2023,3,,,True,SUCCESS,1697612130565,data\aggregated\user\country\india\state\assam\2023\3.json,5998586,962849913
aggregated,user,,india,state,assam,2023,4,,,True,SUCCESS,1706092789108,data\aggregated\user\country\india\state\assam\2023\4.json,6234780,558041955
aggregated,user,,india,state,assam,2024,1,,,True,SUCCESS,1714727677479,data\aggregated\user\country\india\state\assam\2024\1.json,6510156,1381009332
aggregated,user,,india,state,assam,2024,2,,,True,SUCCESS,1722517796723,data\aggregated\user\country\india\state\assam\2024\2.json,6767874,1728273868
aggregated,user,,india,state,assam,2024,3,,,True,SUCCESS,1739974324558,data\aggregated\user\country\india\state\assam\2024\3.json,10098778,855216106
aggregated,user,,india,state,assam,2024,4,,,True,SUCCESS,1739974547934,data\aggregated\user\country\india\state\assam\2024\4.json,10480927,775169459
aggregated,user,,india,state,bihar,2018,1,,,True,SUCCESS,1630501494617,data\aggregated\user\country\india\state\bihar\2018\1.json,2133804,0
aggregated,user,,india,state,bihar,2018,2,,,True,SUCCESS,1630501494940,data\aggregated\user\country\india\state\bihar\2018\2.json,3005872,0
aggregated,user,,india,state,bihar,2018,3,,,True,SUCCESS,1630501495452,data\aggregated\user\country\india\state\bihar\2018\3.json,3784535,0
aggregated,user,,india,state,bihar,2018,4,,,True,SUCCESS,1630501495873,data\aggregated\user\country\india\state\bihar\2018\4.json,4776665,0
aggregated,user,,india,state,bihar,2019,1,,,True,SUCCESS,1630501496434,data\aggregated\user\country\india\state\bihar\2019\1.json,5745117,0
aggregated,user,,india,state,bihar,2019,2,,,True,SUCCESS,1630501496808,data\aggregated\user\country\india\state\bihar\2019\2.json,6589759,39607022
aggregated,user,,india,state,bihar,2019,3,,,True,SUCCESS,1630501497386,data\aggregated\user\country\india\state\bihar\2019\3.json,7380265,126521298
aggregated,user,,india,state,bihar,2019,4,,,True,SUCCESS,1630501497907,data\aggregated\user\country\india\state\bihar\2019\4.json,8342274,163998097
aggregated,user,,india,state,bihar,2020,1,,,True,SUCCESS,1630501498250,data\aggregated\user\country\india\state\bihar\2020\1.json,9351234,183868505
aggregated,user,,india,state,bihar,2020,2,,,True,SUCCESS,1630501498568,data\aggregated\user\country\india\state\bihar\2020\2.json,10603767,218435035
aggregated,user,,india,state,bihar,2020,3,,,True,SUCCESS,1630501499073,data\aggregated\user\country\india\state\bihar\2020\3.json,11763213,266652644
aggregated,user,,india,state,bihar,2020,4,,,True,SUCCESS,1630501499407,data\aggregated\user\country\india\state\bihar\2020\4.json,12889833,317056600
aggregated,user,,india,state,bihar,2021,1,,,True,SUCCESS,1630501499817,data\aggregated\user\country\india\state\bihar\2021\1.json,13946288,355792608
aggregated,user,,india,state,bihar,2021,2,,,True,SUCCESS,1630501500251,data\aggregated\user\country\india\state\bihar\2021\2.json,14972134,371198660
aggregated,user,,india,state,bihar,2021,3,,,True,SUCCESS,1634575151617,data\aggregated\user\country\india\state\bihar\2021\3.json,16160771,421801379
aggregated,user,,india,state,bihar,2021,4,,,True,SUCCESS,1643295766689,data\aggregated\user\country\india\state\bihar\2021\4.json,17335981,647400838
aggregated,user,,india,state,bihar,2022,1,,,True,SUCCESS,1651127666959,data\aggregated\user\country\india\state\bihar\2022\1.json,18484658,316991599
aggregated,user,,india,state,bihar,2022,2,,,True,SUCCESS,1669732300880,data\aggregated\user\country\india\state\bihar\2022\2.json,19569894,348588438
aggregated,user,,india,state,bihar,2022,3,,,True,SUCCESS,1669732432063,data\aggregated\user\country\india\state\bihar\2022\3.json,20694376,336807385
aggregated,user,,india,state,bihar,2022,4,,,True,SUCCESS,1674558310822,data\aggregated\user\country\india\state\bihar\2022\4.json,21738117,834827202
aggregated,user,,india,state,bihar,2023,1,,,True,SUCCESS,1692619129690,data\aggregated\user\country\india\state\bihar\2023\1.json,22796011,455886560
aggregated,user,,india,state,bihar,2023,2,,,True,SUCCESS,1692619312171,data\aggregated\user\country\india\state\bihar\2023\2.json,23781971,556071386
aggregated,user,,india,state,bihar,2023,3,,,True,SUCCESS,1697612138568,data\aggregated\user\country\india\state\bihar\2023\3.json,24776510,623923391
aggregated,user,,india,state,bihar,2023,4,,,True,SUCCESS,1706092796945,data\aggregated\user\country\india\state\bihar\2023\4.json,25695856,1822737403
aggregated,user,,india,state,bihar,2024,1,,,True,SUCCESS,1714727685362,data\aggregated\user\country\india\state\bihar\2024\1.json,26765201,945228349
aggregated,user,,india,state,bihar,2024,2,,,True,SUCCESS,1722517805033,data\aggregated\user\country\india\state\bihar\2024\2.json,27786576,1034146507
aggregated,user,,india,state,bihar,2024,3,,,True,SUCCESS,1739974332919,data\aggregated\user\country\india\state\bihar\2024\3.json,31899315,692875087
aggregated,user,,india,state,bihar,2024,4,,,True,SUCCESS,1739974556064,data\aggregated\user\country\india\state\bihar\2024\4.json,33345285,2527843258
aggregated,user,,india,state,chandigarh,2018,1,,,True,SUCCESS,1630501494618,data\aggregated\user\country\india\state\chandigarh\2018\1.json,86268,0
aggregated,user,,india,state,chandigarh,2018,2,,,True,SUCCESS,1630501494943,data\aggregated\user\country\india\state\chandigarh\2018\2.json,115219,0
aggregated,user,,india,state,chandigarh,2018,3,,,True,SUCCESS,1630501495452,data\aggregated\user\country\india\state\chandigarh\2018\3.json,143893,0
aggregated,user,,india,state,chandigarh,2018,4,,,True,SUCCESS,1630501495873,data\aggregated\user\country\india\state\chandigarh\2018\4.json,177747,0
aggregated,user,,india,state,chandigarh,2019,1,,,True,SUCCESS,1630501496437,data\aggregated\user\country\india\state\chandigarh\2019\1.json,209175,0
aggregated,user,,india,state,chandigarh,2019,2,,,True,SUCCESS,1630501496808,data\aggregated\user\country\india\state\chandigarh\2019\2.json,240439,1220176
aggregated,user,,india,state,chandigarh,2019,3,,,True,SUCCESS,1630501497386,data\aggregated\user\country\india\state\chandigarh\2019\3.json,267337,4625196
aggregated,user,,india,state,chandigarh,2019,4,,,True,SUCCESS,1630501497907,data\aggregated\user\country\india\state\chandigarh\2019\4.json,289590,4960441
aggregated,user,,india,state,chandigarh,2020,1,,,True,SUCCESS,1630501498249,data\aggregated\user\country\india\state\chandigarh\2020\1.json,312887,5201211
aggregated,user,,india,state,chandigarh,2020,2,,,True,SUCCESS,1630501498568,data\aggregated\user\country\india\state\chandigarh\2020\2.json,336351,3451250
aggregated,user,,india,state,chandigarh,2020,3,,,True,SUCCESS,1630501499073,data\aggregated\user\country\india\state\chandigarh\2020\3.json,362588,4888739
aggregated,user,,india,state,chandigarh,2020,4,,,True,SUCCESS,1630501499409,data\aggregated\user\country\india\state\chandigarh\2020\4.json,391402,6477974
aggregated,user,,india,state,chandigarh,2021,1,,,True,SUCCESS,1630501499817,data\aggregated\user\country\india\state\chandigarh\2021\1.json,419998,7919533
aggregated,user,,india,state,chandigarh,2021,2,,,True,SUCCESS,1630501500254,data\aggregated\user\country\india\state\chandigarh\2021\2.json,448572,4733924
