dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,524002,1,TOTAL,5194663,13718743729.17845
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,530026,2,TOTAL,4159532,10383207817.795242
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,517501,3,TOTAL,2735691,5544720473.076229
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,516001,4,TOTAL,2534360,6637577271.358326
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,517507,5,TOTAL,2306174,4594510974.325968
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,520002,6,TOTAL,2238996,6543183825.055463
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,530016,7,TOTAL,1921871,3560898943.243418
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,515001,8,TOTAL,1669413,4116758527.095812
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,522001,9,TOTAL,1625687,4701116488.838855
top,transaction,,india,state,andhra-pradesh,2020,3,,,True,SUCCESS,1630501492694,data\top\transaction\country\india\state\andhra-pradesh\2020\3.json,pincode,518002,10,TOTAL,1514873,3352462441.2241564
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,visakhapatnam,1,TOTAL,46551467,91879823025.40399
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,chittoor,2,TOTAL,29590411,61505711149.79541
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,krishna,3,TOTAL,27981050,64461504667.60722
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,guntur,4,TOTAL,26136538,60641872021.25432
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,east godavari,5,TOTAL,25989490,58732615663.11841
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,anantapur,6,TOTAL,20996384,49732610814.26222
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,spsr nellore,7,TOTAL,20934374,49115443663.37911
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,kurnool,8,TOTAL,18737323,44718203115.22612
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,prakasam,9,TOTAL,16176867,41852443493.515396
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,district,ysr,10,TOTAL,15676878,42572974713.440254
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,524002,1,TOTAL,5029692,12810644736.250324
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,530026,2,TOTAL,4235146,9849636860.464972
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,517501,3,TOTAL,4125544,7866883789.381668
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,517507,4,TOTAL,3420778,6749696775.855953
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,516001,5,TOTAL,3119905,8005247952.077286
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,530016,6,TOTAL,2981818,5591062751.070802
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,515001,7,TOTAL,2821800,6442101736.915546
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,518002,8,TOTAL,2219953,4809927717.539759
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,520010,9,TOTAL,2170458,4679865894.241622
top,transaction,,india,state,andhra-pradesh,2020,4,,,True,SUCCESS,1630501493260,data\top\transaction\country\india\state\andhra-pradesh\2020\4.json,pincode,530017,10,TOTAL,2027751,3252434512.586547
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,visakhapatnam,1,TOTAL,48248923,95308386037.84721
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,krishna,2,TOTAL,29717175,69715406644.53484
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,chittoor,3,TOTAL,29342609,60947491846.66088
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,guntur,4,TOTAL,27445045,64207987853.108406
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,east godavari,5,TOTAL,26190701,60027984987.96951
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,spsr nellore,6,TOTAL,22541428,52210333201.53073
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,anantapur,7,TOTAL,20102957,48353870395.01808
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,kurnool,8,TOTAL,17918524,44941629659.56964
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,west godavari,9,TOTAL,16015685,42124030669.36127
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,district,ysr,10,TOTAL,15374473,42570919448.50447
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,524002,1,TOTAL,7269657,16698428355.239132
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,530026,2,TOTAL,5875319,13567044097.312927
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,517501,3,TOTAL,4354325,8224302893.470669
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,520002,4,TOTAL,3591058,9183853695.408499
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,517507,5,TOTAL,3378549,6593121540.981036
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,530016,6,TOTAL,3144495,5679150412.005564
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,516001,7,TOTAL,2941623,7434205012.068323
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,515001,8,TOTAL,2815993,6225481722.602297
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,522001,9,TOTAL,2584588,6753205746.899624
top,transaction,,india,state,andhra-pradesh,2021,1,,,True,SUCCESS,1630501493767,data\top\transaction\country\india\state\andhra-pradesh\2021\1.json,pincode,520010,10,TOTAL,2291676,4716738889.930448
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,visakhapatnam,1,TOTAL,54390299,114439012713.35336
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,krishna,2,TOTAL,36370960,90021923049.96454
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,chittoor,3,TOTAL,34344902,73654690122.43158
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,guntur,4,TOTAL,32968819,82356914463.83287
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,east godavari,5,TOTAL,31717908,74604325863.66068
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,spsr nellore,6,TOTAL,30290406,72283071757.09679
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,anantapur,7,TOTAL,25123346,60987487571.27992
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,kurnool,8,TOTAL,21972396,56659287474.995804
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,west godavari,9,TOTAL,20950964,57233116236.18796
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,district,prakasam,10,TOTAL,19944047,54535328043.04135
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,524002,1,TOTAL,11023032,25519404146.52658
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,530026,2,TOTAL,7850540,19042845773.20165
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,520002,3,TOTAL,5441708,14948864290.86964
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,517501,4,TOTAL,4614209,9215678010.439575
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,517507,5,TOTAL,3834825,7940105016.380435
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,522001,6,TOTAL,3427039,9832657321.439524
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,515001,7,TOTAL,3052771,7213837063.020088
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,530016,8,TOTAL,2892664,5705916880.595729
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,516001,9,TOTAL,2613562,7256266063.657529
top,transaction,,india,state,andhra-pradesh,2021,2,,,True,SUCCESS,1630501494202,data\top\transaction\country\india\state\andhra-pradesh\2021\2.json,pincode,518002,10,TOTAL,2553688,5906664130.524334
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,visakhapatnam,1,TOTAL,69220981,136945652159.26517
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,krishna,2,TOTAL,44828275,104417897558.58972
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,chittoor,3,TOTAL,42628568,89371931753.04831
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,guntur,4,TOTAL,41675093,96525353090.12305
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,east godavari,5,TOTAL,39572714,89380370072.7078
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,spsr nellore,6,TOTAL,34411958,77839676988.30869
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,anantapur,7,TOTAL,30366444,70291248155.64975
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,kurnool,8,TOTAL,26377809,62527453761.59807
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,west godavari,9,TOTAL,26245039,66647238455.1675
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,district,prakasam,10,TOTAL,24116580,63367713446.928055
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,524002,1,TOTAL,10701326,23300508690.71216
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,530026,2,TOTAL,9780096,22841763578.29273
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,517501,3,TOTAL,5982442,11419848822.233982
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,520002,4,TOTAL,5320101,14633600592.216694
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,517507,5,TOTAL,4866065,9768221617.56348
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,522001,6,TOTAL,4242875,11355623168.660927
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,530016,7,TOTAL,4177023,7797927714.306906
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,515001,8,TOTAL,4040160,8752025049.046715
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,516001,9,TOTAL,3370675,8720115499.341372
top,transaction,,india,state,andhra-pradesh,2021,3,,,True,SUCCESS,1634575068267,data\top\transaction\country\india\state\andhra-pradesh\2021\3.json,pincode,520010,10,TOTAL,3206301,6832329071.6628275
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,visakhapatnam,1,TOTAL,82711538,159530099772.73474
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,krishna,2,TOTAL,55489829,125015323207.89836
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,chittoor,3,TOTAL,51119640,103985734663.73514
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,guntur,4,TOTAL,50919286,115553993673.17336
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,east godavari,5,TOTAL,48992531,106725597026.00357
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,spsr nellore,6,TOTAL,41921081,92256405076.26547
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,anantapur,7,TOTAL,36129136,81239787006.64764
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,west godavari,8,TOTAL,33235175,81292461575.08183
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,kurnool,9,TOTAL,31782248,73968947669.64754
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,district,prakasam,10,TOTAL,27858275,71323060008.47623
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,524002,1,TOTAL,14158439,30358274591.367683
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,530026,2,TOTAL,10216678,24428085477.49295
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,517501,3,TOTAL,7246667,13514835187.056923
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,517507,4,TOTAL,5790910,11415016234.059563
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,520002,5,TOTAL,5716025,15397268124.171196
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,530016,6,TOTAL,5252680,9484946022.822403
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,522001,7,TOTAL,4989759,13298088500.28115
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,515001,8,TOTAL,4892740,10235401678.208153
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,520010,9,TOTAL,4198904,8551737728.052567
top,transaction,,india,state,andhra-pradesh,2021,4,,,True,SUCCESS,1643295682822,data\top\transaction\country\india\state\andhra-pradesh\2021\4.json,pincode,516001,10,TOTAL,4058071,10324818012.146276
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,visakhapatnam,1,TOTAL,88233362,170120350591.26004
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,krishna,2,TOTAL,61826199,139690081529.49048
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,chittoor,3,TOTAL,58561024,117900595508.63399
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,guntur,4,TOTAL,57226996,129673727687.08943
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,east godavari,5,TOTAL,54738830,121067103712.79568
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,spsr nellore,6,TOTAL,47645702,104895571602.13988
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,anantapur,7,TOTAL,40613148,90197023268.43825
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,west godavari,8,TOTAL,37271259,92397939903.60936
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,kurnool,9,TOTAL,35093633,81568420500.54747
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,district,prakasam,10,TOTAL,31340975,79494373254.71565
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,524002,1,TOTAL,16133298,35123754551.39544
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,530026,2,TOTAL,10293117,25355928765.674084
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,517501,3,TOTAL,8062447,14807178133.005922
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,517507,4,TOTAL,6660899,12913687866.526722
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,520002,5,TOTAL,6254668,16297042494.467913
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,522001,6,TOTAL,5691035,15226428277.57111
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,515001,7,TOTAL,5585462,11393585212.479506
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,530016,8,TOTAL,5554647,9991176892.061853
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,516001,9,TOTAL,4513789,11365056779.562836
top,transaction,,india,state,andhra-pradesh,2022,1,,,True,SUCCESS,1651127581338,data\top\transaction\country\india\state\andhra-pradesh\2022\1.json,pincode,520010,10,TOTAL,4492155,9108501441.854177
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,visakhapatnam,1,TOTAL,101387402,193242841582.14282
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,krishna,2,TOTAL,73525814,163997729295.93127
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,chittoor,3,TOTAL,67507661,136435445124.75615
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,guntur,4,TOTAL,66315749,147098141568.76227
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,east godavari,5,TOTAL,62072845,135531452997.6391
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,spsr nellore,6,TOTAL,54838708,121941082043.49483
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,anantapur,7,TOTAL,46099366,102138758015.76915
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,west godavari,8,TOTAL,44409239,107973244960.42824
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,kurnool,9,TOTAL,40165692,92409350855.502
top,transaction,,india,state,andhra-pradesh,2022,2,,,True,SUCCESS,1669732210935,data\top\transaction\country\india\state\andhra-pradesh\2022\2.json,district,prakasam,10,TOTAL,36163507,90435082545.97768
